,Unnamed: 0,index,tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative
45,45.0,13437,"<MENTION> I think eating a plant based diet is fantastic, I also see merits to consuming bugs from a sustainability standpoint. I'm also all for banning eating mammals. But personally, I'm not a fan of tribalism - us vs them mentality. It's what lead to the greatest tragedies in history.",1.5118922299205427e+18,en,0.5481369495391846,0.0,0.0,0.0,,,,
691,691.0,30250,"For the record, I don’t judge anyone who doesn’t adhere to a plant-based diet. What you do with your body is your choice and I respect that

I’m just saying, environmentally/financially/logistically/morally (if you’re into animal rights), there isn’t a compelling counterargument",1.5114359667953664e+18,en,0.612399697303772,0.0,0.0,0.0,,,,
452,452.0,6293,<MENTION> And our taxes are going sky high! CUT THE CARBON TAX &amp; reduce our taxes! We can't afford you anymore!,1.5095957939965297e+18,en,0.0,0.0,0.0,0.0,,,,
114,,17306,<MENTION> Why are their fruits on a vegetable list,1.5117704364424645e+18,en,0.6195392608642578,0.0,0.0,0.0,,,We should discourage fruits and vegetable consumption,0
52,,9165,"Of course, this is just another talking point for Kenney's political campaign. He loves to say that the carbon tax is the biggest problem. Wayne, of course, refuses to actually moderate or have on a professional to debate. This is an ad for Jason Kenney's political career",1.5118942585374925e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should discourage fruits and vegetable consumption,1
234,234.0,12875,Low-impact farming techniques should be introduced—and today’s supply issues &amp; fuel inflation could be a powerful driver for farmers to rebalance production in favour of nutrient-dense food w/ by-products that can be repurposed for the sustainable feeding of livestock. Example👇,1.510995478661509e+18,en,0.0,0.0,0.0,0.0,,,,
519,519.0,17071,"<MENTION> I’d live on only fruits &amp; vegetables before I subsisted on any plant based meat product. TF is wrong with people. The rube goldberg of human diets.

Moobs are not a good look there Bill.",1.5110761439479972e+18,en,0.5342509746551514,0.0,0.0,0.0,,,,
973,973.0,1167,"<MENTION> <MENTION> <MENTION> Why is that our problem? 

That’s a corporate problem. 

Why not demand that your govt stop subsidizing monster agribusiness and rewarding unsustainable methods? It’s a democracy, right?",1.509701527161684e+18,en,0.0,0.0,0.0,0.0,,,,
810,810.0,26734,<MENTION> I'm not vegan,1.5119389252536934e+18,en,0.6911975145339966,0.0,0.0,0.0,,,,
161,,62,<MENTION> Hey Kenney.  We're ok paying a carbon tax.  We care out the earth so  eff off if you don't.,1.5115560594034606e+18,en,0.6761776208877563,0.0,0.0,0.0,,,We should exempt meat production from carbon taxes,lacks context
76,,30,"<MENTION> We are on the green bean diet here, too!  I love them.  Mom hasn't tried broccoli😱",1.509982931623813e+18,en,0.5477408766746521,1.0,0.0,1.0,implicit,anecdotal,We should subsidize green nutrition,1
293,293.0,31182,I really wish I would be non disordered like I wanna enjoy food soo bad I miss it soo muchh I mean I love my low cal healthy dinners but I wanna eat those greasy chips and fried food without wanting to kms,1.5112473073454367e+18,en,0.0,0.0,0.0,0.0,,,,
465,465.0,7932,<MENTION> Yah dats great 🙏🙏🙏 but add at least R500 please coz food is expensive please,1.5116171793089905e+18,en,0.0,0.0,0.0,0.0,,,,
8,,29,<MENTION> CAN WE GET RID OF THE STUPID CARBON TAX,1.511564606451372e+18,en,0.7291160821914673,0.0,1.0,-1.0,implicit,,We should add a carbon tax to food production,1
494,494.0,25198,"<MENTION> On behalf of all-people-who-dont-eat-meat (I'm vegetarian so-) we DO NOT claim this person, they can go stand on a thumbtack",1.5120115058893824e+18,en,0.0,0.0,0.0,0.0,,,,
894,894.0,20837,<MENTION> <MENTION> <MENTION> There is the consent argument which says that veganism is based upon consensual animal consumption of products and then there is the radical version which refuses all consumption of animal products purely on the basis of it being animal.,1.5115911549529416e+18,en,0.0,0.0,0.0,0.0,,,,
830,830.0,20549,<MENTION> <MENTION> <MENTION> <MENTION> Then again all the other issues we have brought up with veganism that we have already explained many people would get sick or at least suffer of malnutrition if they tried veganism on their own as such it is morally acceptable for then ask people to buy and eat meat,1.5118111868697354e+18,en,0.5153176188468933,0.0,0.0,0.0,,,,
623,623.0,21752,<MENTION> <MENTION> carrot cake is a vegetable pretending to be dessert and most red velvet is way too sweet :/,1.5118789849209774e+18,en,0.0,0.0,0.0,0.0,,,,
264,264.0,19964,"<MENTION> Weird fact, but you can have a normal shit that green sometimes from eating too much black food dye. Wish that was the case for Ethan",1.5111000713954386e+18,en,0.0,0.0,0.0,0.0,,,,
7,7.0,16191,"<MENTION> <MENTION> <MENTION> An ethical commitment to not kill and eat animals, or to avoid systems that do, is separate (in principle) from how vegan diets impact the biosphere. Non-consumption of flesh is a stand alone commitment. 

That said, I agree that there are larger, more ecological issues at stake.",1.5095976716227912e+18,en,0.5627504587173462,0.0,0.0,0.0,,,,
58,,25209,"Starting today and Friday, <MENTION> attendees can grab lunch from a local food truck parked right by the hotel skywalk from 11:30 a.m. to 1:30 p.m. Vegetarian and gluten-free options will be available!  #SBM2022",1.512005721495425e+18,en,0.4698417484760285,0.0,0.0,0.0,,,We should introduce meatless mondays,0
568,568.0,20519,<MENTION> <MENTION> <MENTION> <MENTION> Well that's why veganism isn't enough on its own to bring down animal agriculture. Systemic changes are needed too. Being vegan is a starting point.,1.5118206585142764e+18,en,0.5618884563446045,0.0,0.0,0.0,,,,
116,,1291,"Wish they would stop making meat alternatives try to taste like meat unless they're really that good bc there's so many good ""pattie"" possibilities with vegetables and stuff that don't have to taste like meat at all but they will be bomb",1.5119646622122312e+18,en,0.711546778678894,1.0,1.0,1.0,implicit,normative,Meat alternatives should be encouraged,1
199,,17020,<MENTION> you like vegetables more than fruits,1.5111534248297144e+18,en,0.6565874814987183,0.0,0.0,0.0,,,We should discourage fruits and vegetable consumption,0
511,511.0,3517,<MENTION> Your definition of food prices soaring is a 4% increase in vegetables ? Americans eat too much meat so it would be a good thing if they cut back on consumption. Same with sugar and sweets.,1.5099127349927936e+18,en,0.0,0.0,0.0,0.0,,,,
860,860.0,8741,The man who looked through the parasol and tried to make eye contact with me was really weird. Is it a horror production or something? Don't add to my trauma and I will spend the rest of my life unable to fall in love..,1.5107855683552748e+18,en,0.0,0.0,0.0,0.0,,,,
503,503.0,26898,"<MENTION> It's really that simple, some people actually say men don't want to be vegan because they think it makes them less of a man

No I'm plenty fine with eating vegetables I just like meat too and would go crazy without it",1.511923838900179e+18,en,0.646722674369812,0.0,0.0,0.0,,,,
552,552.0,22767,"<MENTION> I haven't tried that recipe, but I've had sesame paste based salad dressings that probably work out to be about the same thing, and they were good. I hope it works out awesome if you try it. 🤞🏻✨",1.5115000552153293e+18,en,0.0,0.0,0.0,0.0,,,,
770,770.0,4344,"<MENTION> Interesting thread. And I'd agree with the need to not demonise certain foods, much as I dislike the idea of a meat based diet(only for self, no judgements), but I was wondering how does this diet sit with your principles of sustainable living and low carbon footprint.",1.5105895347900293e+18,en,0.5220203399658203,0.0,0.0,0.0,,,,
355,355.0,15880,"Best vegan* lunch in London? Price ~no object (once a decade type celebration). Would love suggestions with reason.

*Vegetarian fine if easy to avoid eggs, the place serving meat is also fine.",1.5105773986343977e+18,en,0.0,0.0,0.0,0.0,,,,
609,609.0,20694,"<MENTION> Had a veg head say I wasn’t doing enough and needed to be “more imaginative”. I said veganism is the bare minimum &amp; they’re tripping on that.

Also, I’ve never seen a vegetarian side with vegans. Always on the side of cruelty.",1.5117230575550177e+18,en,0.6966965794563293,0.0,0.0,0.0,,,,
178,,20172,<MENTION> <MENTION> the FLAVOR IS WHAT MATTERS. green is so much flavorful and brings out the best in food.,1.5108397654525256e+18,en,0.5363080501556396,0.0,0.0,0.0,unrelated,,We should subsidize green nutrition,1
427,427.0,22163,"this is a dinner's menu, Boiled Chicken🍗, severed with Taco🌮 , then vegetable for today will recommend with Onion🧅",1.5117980660004577e+18,en,0.0,0.0,0.0,0.0,,,,
266,266.0,29205,"The foundation of my diet is plant-rich, not plant-based. 

Plant-rich diets contain whole foods such as vegetables, fruit, legumes, nuts, seeds, and high-quality meat.",1.511004026900566e+18,en,0.6110946536064148,0.0,0.0,0.0,,,,
524,524.0,30080,"<MENTION> this is not about obliterating meat eating altogether - it's about replacing factory farms w alternative sourced protein - there will no doubt always be some animals, such as those who raise their own for consumption locally! 
stop w the fear-mongering already",1.5106297418496778e+18,en,0.71734619140625,0.0,0.0,0.0,,,,
375,375.0,6118,alcohol taxes and carbon tax rebates go up today!,1.5098934762210836e+18,en,0.0,0.0,0.0,0.0,,,,
797,797.0,3588,"<MENTION> There's a right way and a wrong way to fight #ClimateChange. Stripping Americans of energy independence BEFORE we have adequate fossil fuel alternatives online, ending meat/dairy production BEFORE we have adequate plant-based crop production is national SUICIDE not ""mitigation""!",1.5118508872950374e+18,en,0.5646686553955078,0.0,0.0,0.0,,,,
19,,11,"<MENTION> Yes - chances are very high that I’ve been indulging an inflammatory food or have high information for some reason. That is when I try to strip everything back in an attempt to soothe the inflammation out w diet, golden milk, green tea, magnesium,  salon pas, bone broth. . .  ❤️",1.509318568466387e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should subsidize green nutrition,1
685,685.0,13258,"<MENTION> <MENTION> #powerlunch honestly as a community we do not allow ourselves that opportunity to fail, thus we fail to try.

Failure is not seen and understood as an opportunity to better oneself

I'm fortunate where I was encouraged to try &amp; try alternatives from norm",1.5091457849645957e+18,en,0.0,0.0,0.0,0.0,,,,
739,739.0,3958,"<MENTION> <MENTION> <MENTION> ""What if they only use public transit and have electric heat.""

Then they don't emit much carbon and get to keep the rebate.  That's the whole point.

Nobody is exempt from climate change.  You can't pretend it's somebody else's problem.",1.5099852405420603e+18,en,0.0,0.0,0.0,0.0,,,,
654,654.0,5078,"<MENTION> <MENTION> <MENTION> We really don't need fast food workers, in case you didn't realize, fellow Americans. We do however, need farm workers, food production workers, etc. Since so many (overweight) lazy bums won't do it. Taxes should be going to raising wages for said willing necessary workers, imo.",1.511039694380929e+18,en,0.0,0.0,0.0,0.0,,,,
102,102.0,30162,<MENTION> You are doing a wonderful job for stopping halal meat and certification. Please also provide an alternative to non veg Hindus for stopping halal meat. #Hindu,1.5093756170404127e+18,en,0.0,0.0,0.0,0.0,,,,
218,218.0,26329,"Number 1 reason why I'm not vegan:

Nutrients, baby.",1.511981043024216e+18,en,0.6593862771987915,0.0,0.0,0.0,,,,
12,,13118,dude there are so many good and legitimate reasons for not eating real meat. if someone finds it easier to wean off meat by having similar tasting alternatives then let! it! happen!,1.5108365402383565e+18,en,0.7100399732589722,1.0,1.0,1.0,explicit,normative,Meat alternatives should be encouraged,1
0,,6,"The snowflakes have cancelled April Fools Day, instead carbon taxes and electric vehicles charged with electricity generated by burning coal makes fools of us everyday…",1.509839982231495e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based should be invested in,1
180,180.0,30527,"<MENTION> I disagree with your take.  Whole food plant based diets are lower in calories, higher in nutrients and more satiating on a weight to calorie ratio compared to standard American diet.  You do eat more.  You have to or else you won't eat enough calories in a day.",1.5105964211287163e+18,en,0.5655491352081299,0.0,0.0,0.0,,,,
833,833.0,30347,<MENTION> <MENTION> Probably fake besides the diet that is known for health benefits is the whole food plant based (WFPB). A vegan diet tells me the person doesn’t eat animal products not that they avoid sugar or refined carbs.,1.5111737743259935e+18,en,0.6791224479675293,0.0,0.0,0.0,,,,
886,886.0,3276,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> Yeah because American producers won't increase production, instead they are rewarding their investors.",1.5110120663871816e+18,en,0.0,0.0,0.0,0.0,,,,
202,202.0,10220,Greetings fellow humans! Today we have everyone's favorite contaminating company McDonalds produces 1.5 MILLION tonnes of food packaging alone☢️! You'll never guess that  everyone has their very own carbon footprint!  Find out what else is swept underneath the rug!,1.5106542792493998e+18,en,0.0,0.0,0.0,0.0,,,,
435,435.0,29997,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> ?? I genuinely don’t get this take. I’m an ethical vegan. I loved/love meat, but I want to mitigate my harm done to animals. These meat substitutes give me a better alternative. What’s so hard to understand?",1.511637638415098e+18,en,0.5950654745101929,0.0,0.0,0.0,,,,
488,488.0,30061,"Stuck for a dinner idea? Try this! Start with some Israeli cous cous, and some arugula.  Add in some taco meat or if you're vegetarian, your choice of meat alternative.   Toss in some fresh mozzerella, sliced sundried tomatoes, and finally almonds.",1.510867083222954e+18,en,0.5352199077606201,0.0,0.0,0.0,,,,
294,294.0,28861,"<MENTION> <MENTION> I eat meat all the time. I'm gonna vote for sustainable practices, but if corporations get to dump CO2 and pollutants in megatonne numbers every year, I'm gonna continue to buy ground beef from the store. Individual guilt around climate change only helps the real problem-makers.",1.5118750887942308e+18,en,0.6592206358909607,0.0,0.0,0.0,,,,
29,,23,"Moreover,  'animal-based' should not include any plant foods.

When was the last time a 'plant-based' eater argued 'plant-based' should include 10% animal foods? or 30%?

And why should the standards be different to animal based?",1.511802903513768e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based should be encouraged,1
198,198.0,15743,"<MENTION> Yeah--no! Healthy food and meatless foods are not the same. As I like to point out, cake is usually vegetarian and potato chips are often vegan.",1.5107559284794778e+18,en,0.0,0.0,0.0,0.0,,,,
459,459.0,22833,<MENTION> A recipe for a good poo in the morning,1.5114516732769198e+18,en,0.0,0.0,0.0,0.0,,,,
917,917.0,16469,"<MENTION> <MENTION> She may be doing car wash, laundry, food takeaway, dry fruits, vegetables and fruits or some other usual cash laundering business...to cook books via shell companies. Check with the CA ;)",1.5117511024166912e+18,en,0.0,0.0,0.0,0.0,,,,
160,,0,"When u rent shit out, u still need permission on shit u bring. Food. Cakes. Balloons.  Bitch A BODY!! Yall need to get a fuckin clue. Green asses",1.5110387557166162e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should exempt meat production from carbon taxes,1
279,279.0,16520,"<MENTION> Mal:*sigh*

Mal: *rub his stomach* you hungry baby? What do you want mama to eat?

Indo: A mother should eat healthy food you know. *Pat Mal* I will go grab some vegetables and fruits.

Pili: they seem pretty close these days. I wonder why?? I should check !",1.511712190398546e+18,en,0.0,0.0,0.0,0.0,,,,
952,952.0,24961,"Thank You for the golden opportunity. Investing in a time-tested asset will always bear fruit. Therefore, I am with You on the road to success! #defiyield #DeFiProject #BSC #DeFi",1.5119820229478605e+18,en,0.0,0.0,0.0,0.0,,,,
474,474.0,32458,<MENTION> It's a hit and miss really. Eating issues are extremely complicated. I've been to two places and now I'm giving the hospital a try. It's possible to recover I know it is but it takes time. Hopefully I can come back from the hospital and have a whole variety of new safe foods,1.5116127259269775e+18,en,0.0,0.0,0.0,0.0,,,,
765,765.0,20373,"<MENTION> <MENTION> <MENTION> My whole point was that she equated veganism to a cesspool blah blah blah.  Just a terrible random description to make her point.  Who really cares?  

People just try so hard they sound silly is all I’m saying.",1.511925173649232e+18,en,0.0,0.0,0.0,0.0,,,,
122,122.0,21522,"this is a lunch's menu, Boiled Steak🥩, severed with Taco🌮 , then vegetable for today will recommend with Eggplant🍆",1.5119414499604849e+18,en,0.0,0.0,0.0,0.0,,,,
473,473.0,29177,"Diet adherence seemed to be good, according to the data provided. See in the table that the main difference in the diets are legumes and red meat.

However, adding biomarkers could have improved the certainty here.",1.5111085247383306e+18,en,0.0,0.0,0.0,0.0,,,,
736,736.0,13388,<MENTION> <MENTION> Plant based?,1.511921260753789e+18,en,0.5495005249977112,0.0,0.0,0.0,,,,
37,,2142,"Debate about choice of food, meat, no meat, meat butchered in a particular way, can’t eat this at ur home because it is an auspicious day for me ..should stop
What tripe! 
If anything, outrage against unhealthy packaged stuff that’s fattening next gen &amp; clogging their coronaries",1.5113067087311094e+18,en,0.5861417055130005,0.0,0.0,0.0,unrelated,,We should introduce meatless mondays,1
681,681.0,14048,"Well <MENTION> <MENTION> <MENTION> <MENTION> I would have like to have reviewed <MENTION> plant-based katsu burger for you, but they elected to give me the meat one instead...",1.5116865913198428e+18,en,0.0,0.0,0.0,0.0,,,,
930,930.0,12158,"<MENTION> <MENTION> <MENTION> <MENTION> Instead of rubbish talk of changing diets which is gaining no traction, just column inches in newspapers when they are stuck for something to write about the focus should be on reducing emissions from food production worldwide. This is a far more viable option.",1.5118464727608975e+18,en,0.5226812958717346,0.0,0.0,0.0,,,,
840,840.0,17421,"<MENTION> it is meat,just regulate it as you would regulate your beef consumption on your meal plan. Na ukule more fruits and vegetables, as you moderate meat intake",1.5091762575729172e+18,en,0.6501584649085999,0.0,0.0,0.0,,,,
303,303.0,17355,"It is said that during her penance to obtain Lord Shiva as husband, she spent 1000 years on the diet of flowers and fruits and another 100 years on the leafy vegetable diet while sleeping on the floor.

5/n",1.5104369148216934e+18,en,0.0,0.0,0.0,0.0,,,,
197,197.0,14120,<MENTION> We built an economy that rivaled the world. We invented plant-based fuel. We had a military force that brought the world in awe. This military consisted of blacks and whites... And this we did only for communists to destroy it within 20 years?,1.511651095923376e+18,en,0.0,0.0,0.0,0.0,,,,
428,428.0,30600,"<MENTION> I know people who are plant based but wear leather and use cosmetics that are tested on animals and feed their pets meat products. They're not vegan, even though they claim to be. They just eat a plant based diet for their own health.",1.5103348824294277e+18,en,0.5115408897399902,0.0,0.0,0.0,,,,
662,662.0,16843,people who drink water &amp; eat fruits and vegetables &gt;&gt;&gt;&gt;,1.511366770661204e+18,en,0.0,0.0,0.0,0.0,,,,
109,,50,Eat fruits and vegetables #HealthandFitness,1.5118880709745787e+18,en,0.5402312278747559,0.0,1.0,1.0,implicit,,We should subsidize fruits and vegetables,1
360,360.0,21558,"this is a dinner's menu, Deep fired Fish🐟, severed with Bread🍞 , then vegetable for today will recommend with Tomato🍅",1.511931402748457e+18,en,0.0,0.0,0.0,0.0,,,,
744,744.0,30064,<MENTION> I believe it. I don’t like the alternative meat options,1.5108075633020232e+18,en,0.7587113380432129,0.0,0.0,0.0,,,,
159,,15025,Vegan and vegetarian food would benefit so much from just doing their own thing or at least not make recreating meat dishes their main priority. Some vegetarian dishes are so delicious because they’re not trying to compare and just are. Lo han cai? 🤤 ❤️ Tofu noodles? 🥴 ❤️,1.5118746905784934e+18,en,0.7437466382980347,1.0,1.0,1.0,implicit,normative,Vegetarian and vegan diets should be encouraged,1
376,376.0,10186,"<MENTION> <MENTION> The fastest solution is to change how we eat. The agricultural systems has to change to a more horticultural system, where we focus on building systems that function with nature. Forests are the greatest carbon sink, and they promote biodiversity and sustainable food systems.",1.5109355276289393e+18,en,0.517175555229187,0.0,0.0,0.0,,,,
598,598.0,12965,<MENTION> investment into global food production millions of square miles are available for farming but nobody wants to use it because of drought for 1.2 bn a decelanation plant with solar power plant to run it to re energize the ground water will enable food production,1.5108692201327985e+18,en,0.5360420346260071,0.0,0.0,0.0,,,,
584,584.0,13161,"<MENTION> I’ll be honest, when I first went vegan I wasn’t impressed with meat alternatives so I didn’t bother, I just replaced things with veg or red lentils for mince but I think it’s come a long way now and the variety is quite good. I’ll admit, we ain’t quite there with cheese tho 🤣",1.5101767300735058e+18,en,0.6042616963386536,0.0,0.0,0.0,,,,
203,203.0,30672,<MENTION> <MENTION> I eat whole food plant based that’s why I asked the question😂 There’s 100% a difference. Your diet can be 90% processed foods which we’d all agree is good for you based on a plethora of data and still be considered “Vegan”. There’s a huge difference in food quality.,1.51010290119202e+18,en,0.6900358200073242,0.0,0.0,0.0,,,,
919,919.0,15912,<MENTION> <MENTION> Please vegan/vegetarian bukan vegetable 😭😭😭,1.5104909189900042e+18,en,0.6623153686523438,0.0,0.0,0.0,,,,
959,959.0,13995,"<MENTION> Oh?! Hmmm. Well, then you must eat lots of plants! 😬 Netflix has amazing plant based docs.",1.5117026908663808e+18,en,0.5143758058547974,0.0,0.0,0.0,,,,
750,750.0,30594,<MENTION> <MENTION> <MENTION> <MENTION> There's not a single nutrient you cannot get on an entirely plant-based diet.,1.5103544722493153e+18,en,0.6098495721817017,0.0,0.0,0.0,,,,
92,92.0,29893,"<MENTION> <MENTION> It's important because it encourages sustainability, expands the market &amp; need for local farmers, improves our diets and ultimately our health.
And it's darn tasty.",1.5102396156885238e+18,en,0.0,0.0,0.0,0.0,,,,
134,,16764,<MENTION> <MENTION> I don't like fruits or vegetables so I have a slight bias here.,1.5114315606371246e+18,en,0.6651177406311035,1.0,0.0,1.0,implicit,anecdotal,We should discourage fruits and vegetable consumption,1
939,939.0,26174,I love being vegan so much,1.512000573494727e+18,en,0.665814220905304,0.0,0.0,0.0,,,,
246,246.0,15900,"<MENTION> Yes, many vegan people have vegetarian partners.",1.5105206991562547e+18,en,0.6615549325942993,0.0,0.0,0.0,,,,
713,713.0,8389,<MENTION> Oh my. I am on whole food for eons but I think I can add this in. Ty,1.5111675456041984e+18,en,0.0,0.0,0.0,0.0,,,,
117,,52,<MENTION> Sadly this won't ever happen as if they were honest they'd realise we needed to increase red meat consumption which isn't exactly endorsed by the leftist blob that dominates our institutions.,1.5116900512221266e+18,en,0.6295267343521118,1.0,1.0,-1.0,implicit,normative,We should stop subsidizing meat,1
108,108.0,18665,"Asking for extra oregano every time you order a pizza really shows thinking 𝗼𝘂𝘁𝘀𝗶𝗱𝗲 𝗼𝗳 𝘁𝗵𝗲 𝗯𝗼𝘅 mentality. 😌

#Pizza #Food",1.512011401325265e+18,en,0.0,0.0,0.0,0.0,,,,
627,627.0,10225,"The carbon tax increases the cost of everything: food, fuel, goods and services.
Canadians deserve a break",1.510645270698246e+18,en,0.0,0.0,0.0,0.0,,,,
962,962.0,3672,"<MENTION> <MENTION> Meat production, so, non stun killing, knifed to the throat, that OK?  Or should that be banned.",1.5112947493360271e+18,en,0.5646212100982666,0.0,0.0,0.0,,,,
328,328.0,29737,<MENTION> Absolutely! I should also mention that whole grains are a great way too!,1.5096683953438392e+18,en,0.0,0.0,0.0,0.0,,,,
533,533.0,4509,"<MENTION> <MENTION> <MENTION> #HZM #NICKEL Megaproject

☑️ Tier 1
☑️ 100% owned
☑️ Significant scalable production
☑️ High grade
☑️ Low cost sub US$8250/t 1 of the Lowest 
☑️ Low carbon
☑️ Now 100% Fully funded with Massive Contingency 
☑️ Glencore 10 year 100% Off-take Agreement

Fair Value 34p now 7p",1.5118098058826998e+18,en,0.0,0.0,0.0,0.0,,,,
469,469.0,8144,"<MENTION> Add vegetables to most of your foods, máa fi Ejo pami😩... Na you dey look for cheap healthy food",1.5114412453941125e+18,en,0.5726042985916138,0.0,0.0,0.0,,,,
706,706.0,22496,"<MENTION> “Huh. Maybe you’re not the kind to do that. Well, back to your idea hatchin’ then.” 

He leaned up from his hammock, taking the massive bowl of soup his lackeys made for him. Good thing they got the recipe from Leo’s mate.",1.5117616881391657e+18,en,0.0,0.0,0.0,0.0,,,,
2,2.0,16679,"<MENTION> Plenty of fruits and vegetables to choose from.

Who knows… It needn’t be organic.",1.511516926123643e+18,en,0.6372763514518738,0.0,0.0,0.0,,,,
54,,1978,<MENTION> <MENTION> Yep. I like meat but want to give it up so I can stop contributing negatively to the planet. I also want a farm someday. Solid meat alternatives make that more possible. Yall will be okay lol,1.5114009158231204e+18,en,0.4863214492797852,1.0,1.0,1.0,implicit,normative,We should introduce meatless mondays,1
853,853.0,8557,"<MENTION> ""Only if they add slack to the labor market will extra labor-force participants reduce inflationary pressure.""

That depends if the remaining workers generate the same real output.  Otherwise both production and consumption are lost.",1.51181375972719e+18,en,0.0,0.0,0.0,0.0,,,,
430,430.0,5473,"<MENTION> <MENTION> <MENTION> <MENTION> So they start off the statement by recognizing the problem &amp; then call for said problem to be worsened. 

Their solution: 'we need to take more money off people, so we can increase the amount we give back to them'

Carbon taxes are a millstone around the neck of the poorest",1.5114407031503053e+18,en,0.0,0.0,0.0,0.0,,,,
369,369.0,15771,"<MENTION> <MENTION> <MENTION> <MENTION> I think the point being made was that, whilst vegetarians can eat all vegan food, vegans cannot eat most vegetarian - due, of course,  to eggs and dairy not being vegan or plant based.",1.5107121046464965e+18,en,0.6531943678855896,0.0,0.0,0.0,,,,
53,,1364,<MENTION> Stop animal testing and fix the way we use animals for meat like raise them better than just fattening them,1.511884990140801e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegetarian and vegan diets should be discouraged,1
149,149.0,1570,"<MENTION> V*gans are valid, but absolutely need to stop trying to make fake meat. I get the idea of ""but some kid or other would feel left out at a cookout"", but the thing is, it's nearly always awful, and that taste and texture causes people to shy away from the idea of being v*gan. 1/",1.5117085770016197e+18,en,0.0,0.0,0.0,0.0,,,,
349,349.0,29489,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> Perennial land is when you don't need to replant every year. It includes most fruits, nuts and legumes - so most vegan food. Those that have to be replanted are used in part for humans but mostly for animal feed. Couple that with the fact growing food for humans takes up a (1/2)",1.5095059606367803e+18,en,0.5356174707412721,0.0,0.0,0.0,,,,
816,816.0,25364,"<MENTION> Right said, Vegetarian diet is powerful it keeps us healthy physically and mentally#WorldHealthDay 

Saint Gurmeet Ram Rahim Ji
Dera Sacha Sauda",1.5119620595752796e+18,en,0.6459501385688782,0.0,0.0,0.0,,,,
629,629.0,15459,"<MENTION> <MENTION> I never deny it 
But it's our daily requirement.
If all people in this world are vegan then do u think we can accommodate the food for all.
And in no way I am against ur statement.
But u should know that being a non vegetarian doesn't mean he is less than human",1.5113075195823022e+18,en,0.6811500787734985,0.0,0.0,0.0,,,,
348,348.0,30902,"<MENTION> For most, Vegans eat a plant based diet because of their beliefs. How is that different than a kosher or halal diet. Because a religion doesn’t dictate our morals doesn’t mean they aren’t valid.",1.5091962676912538e+18,en,0.6898391246795654,0.0,0.0,0.0,,,,
516,516.0,4791,"Musk is fooling everyone
Tesla is good vehicle. But its no where near being environmentally friendly. 
The electric source which charges batteries itself is not carbon neutral. Its coal or nuclear.
The production of lithium is not green. 

Can <MENTION> clarify about this?",1.510170639310545e+18,en,0.0,0.0,0.0,0.0,,,,
553,553.0,20794,"<MENTION> Pushing for Veganism is the wrong way, and stop the crazies pushing people away. I'm vegetarian because of the inhuman way we treat animals, and that's where you start. The abuse some vegans give people is why you will fail; people believe all vegans are like them. cont-",1.5116449755487478e+18,en,0.659625768661499,0.0,0.0,0.0,,,,
836,836.0,13725,<MENTION> <MENTION> Well what you have them do? I personally enjoy the plant based meats. I see now issue with trying to create them. It’s always conscious to be considerate of vegetarians/vegans when having a cookout. At least for me I know to be inclusive of dietary needs of others.,1.51179201694174e+18,en,0.5627853870391846,0.0,0.0,0.0,,,,
102,,43,"<MENTION> <MENTION> Substitute meat or artificial meat should be provided
reduce carbon emissions
make processed meat",1.5107716474683023e+18,en,0.6894819140434265,0.0,1.0,1.0,implicit,,Meat alternatives should be invested in,1
881,881.0,7049,"Supermarkets - hasten zero plastic strategies <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> 
G'ments - AVOID COAL. Invest in wind &amp; solar. NO NEW FOSSIL FUEL INFRASTRUCTURE
Add a methane tax to high cost foods - BEEF
Try #Veggie or #Vegan a couple of days a week
#IPCC",1.5112560406748897e+18,en,0.5217722654342651,0.0,0.0,0.0,,,,
896,896.0,29132,"<MENTION> If plant-based, use primary protein sources which are at least 40% of calories from protein to limit calories if the person needs to limit calories.

eg, Seitan, Quorn, super-firm tofu, tempeh, edamame pasta

If healthy weight, include sources in the 30-40% range, eg legumes",1.511346132311593e+18,en,0.0,0.0,0.0,0.0,,,,
7,,12799,<MENTION> I think that not enough is being done to make food production more sustainable which will have serious consequences in years to come. I think action on this matter should be urgent and that no country can escape the problem.,1.5110380760968602e+18,en,0.6869168877601624,1.0,1.0,1.0,implicit,normative,We should invest in more plant based food production,1
781,781.0,3800,"<MENTION> I would care! I would prefer lab grown and, once it became viable and affordable enough, slowly outlaw the production of natural meat.",1.510123173311746e+18,en,0.5230139493942261,0.0,0.0,0.0,,,,
735,735.0,10172,<MENTION> I vote for food and water over CARBON!,1.5109820232418632e+18,en,0.0,0.0,0.0,0.0,,,,
