tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative,unrelated_prob
<MENTION> GO PLANT BASED DIET…..HEALTHIER,1.509960652848173e+18,en,0.7106273174285889,0.0,1.0,0.0,,,Plant based food should be encouraged,0.8,0.0
<MENTION> GO PLANT BASED DIET…..HEALTHIER,1.509960652848173e+18,en,0.7106273174285889,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.8,
<MENTION> I'm just having a health rethink after lots of tests. At the me I'm often making 2 different meals for the family. When there's just me to feed will stop eating meat. Thought I was starting with diabetes thankfully ok but given me a wake up call. Enjoy your cooking,1.5117694754519572e+18,en,0.0,0.0,0.5,0.0,,,We should reduce the consumption of meat,0.6,0.25
<MENTION> I'm just having a health rethink after lots of tests. At the me I'm often making 2 different meals for the family. When there's just me to feed will stop eating meat. Thought I was starting with diabetes thankfully ok but given me a wake up call. Enjoy your cooking,1.5117694754519572e+18,en,0.0,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.25
<MENTION> I'm just having a health rethink after lots of tests. At the me I'm often making 2 different meals for the family. When there's just me to feed will stop eating meat. Thought I was starting with diabetes thankfully ok but given me a wake up call. Enjoy your cooking,1.5117694754519572e+18,en,0.0,0.0,0.25,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.25
<MENTION> I'm just having a health rethink after lots of tests. At the me I'm often making 2 different meals for the family. When there's just me to feed will stop eating meat. Thought I was starting with diabetes thankfully ok but given me a wake up call. Enjoy your cooking,1.5117694754519572e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> The cynical reality is that a ban on coal from Russia is accompanied by an increase in demand for gas. We use gas to produce electricity as well. You can use coal or gas for the production of electric as an alternative to green energy sources. We don't have enough green energy.,1.511934048154837e+18,en,0.0,0.0,0.3333333333333333,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.6666666666666666
<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> The cynical reality is that a ban on coal from Russia is accompanied by an increase in demand for gas. We use gas to produce electricity as well. You can use coal or gas for the production of electric as an alternative to green energy sources. We don't have enough green energy.,1.511934048154837e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
<MENTION> Do you understand how our fruits and vegetables get to stores?,1.511719029710504e+18,en,0.655029296875,0.0,0.0,0.0,,,Plant based food should be encouraged,0.2,
"When purchasing fruits and vegetables, make sure they're U.S. organic.  Other countries don't have the same bans on toxins that we do.  For instance, DDT is banned in the U.S. but isn't banned in other countries.  Protect your liver and feed clean plants to your gut bacteria.",1.5111928028933816e+18,en,0.0,0.0,0.14285714285714285,0.0,,,Plant based food should be encouraged,0.8,0.8571428571428571
"When purchasing fruits and vegetables, make sure they're U.S. organic.  Other countries don't have the same bans on toxins that we do.  For instance, DDT is banned in the U.S. but isn't banned in other countries.  Protect your liver and feed clean plants to your gut bacteria.",1.5111928028933816e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.8,
"I'm eating whole grains, fish and vegetables. Who is awarding healthy lunch prizes today?",1.5110269810806088e+18,en,0.0,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.2,
Plant based diet pushing is the next push of the Woke idiots.,1.5114904636430991e+18,en,0.0,0.0,0.6,0.0,,,Plant based food should be encouraged,0.6,0.4
Plant based diet pushing is the next push of the Woke idiots.,1.5114904636430991e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
"<MENTION> this is not about obliterating meat eating altogether - it's about replacing factory farms w alternative sourced protein - there will no doubt always be some animals, such as those who raise their own for consumption locally! 
stop w the fear-mongering already",1.5106297418496778e+18,en,0.71734619140625,0.0,0.6666666666666666,0.0,,,We should reduce the consumption of meat,0.8,0.3333333333333333
"<MENTION> this is not about obliterating meat eating altogether - it's about replacing factory farms w alternative sourced protein - there will no doubt always be some animals, such as those who raise their own for consumption locally! 
stop w the fear-mongering already",1.5106297418496778e+18,en,0.71734619140625,0.0,0.3333333333333333,0.0,,,Meat alternatives should be encouraged,0.8,0.3333333333333333
"<MENTION> this is not about obliterating meat eating altogether - it's about replacing factory farms w alternative sourced protein - there will no doubt always be some animals, such as those who raise their own for consumption locally! 
stop w the fear-mongering already",1.5106297418496778e+18,en,0.71734619140625,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
<MENTION> ur vegetarian or vegan then?,1.511715931499778e+18,en,0.8099355697631836,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.0,
"<MENTION> For most, Vegans eat a plant based diet because of their beliefs. How is that different than a kosher or halal diet. Because a religion doesn’t dictate our morals doesn’t mean they aren’t valid.",1.5091962676912538e+18,en,0.6898391246795654,0.0,0.6,0.0,,,Plant based food should be encouraged,0.8,0.2
"<MENTION> For most, Vegans eat a plant based diet because of their beliefs. How is that different than a kosher or halal diet. Because a religion doesn’t dictate our morals doesn’t mean they aren’t valid.",1.5091962676912538e+18,en,0.6898391246795654,0.0,0.8,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.2
"<MENTION> For most, Vegans eat a plant based diet because of their beliefs. How is that different than a kosher or halal diet. Because a religion doesn’t dictate our morals doesn’t mean they aren’t valid.",1.5091962676912538e+18,en,0.6898391246795654,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.8,
"<MENTION> <MENTION> Well, I agree, thank you for sharing. Now, Let us talk about diversity of food, which kind of policies ensures sustainable production and consumption? How can we influence formulation and implementation of such policies?  <MENTION> <MENTION> <MENTION> #FoodPolicy.",1.5119719151492915e+18,en,0.5582870841026306,0.0,0.8,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.2
"<MENTION> <MENTION> Well, I agree, thank you for sharing. Now, Let us talk about diversity of food, which kind of policies ensures sustainable production and consumption? How can we influence formulation and implementation of such policies?  <MENTION> <MENTION> <MENTION> #FoodPolicy.",1.5119719151492915e+18,en,0.5582870841026306,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
"<MENTION> Please do this, my wife is whole food plant based, and I am not!!!

This would be so awesome ❤",1.511791981306937e+18,en,0.6615761518478394,0.0,0.0,0.0,,,Plant based food should be encouraged,0.4,
<MENTION> A recipe for a good poo in the morning,1.5114516732769198e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.2,
"<MENTION> <MENTION> I agree that we should eliminate as many processed foods from our diet and increase our consumption of vegetables, fruits, nuts, seeds, and lean proteins.  But what many are missing is the value of exercise.  If you eat healthier and exercise regularly the weight will come off.",1.5109751211456676e+18,en,0.5230758190155029,0.0,0.6,0.0,,,Plant based food should be encouraged,0.8,0.0
"<MENTION> <MENTION> I agree that we should eliminate as many processed foods from our diet and increase our consumption of vegetables, fruits, nuts, seeds, and lean proteins.  But what many are missing is the value of exercise.  If you eat healthier and exercise regularly the weight will come off.",1.5109751211456676e+18,en,0.5230758190155029,0.0,0.4,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.0
"<MENTION> <MENTION> I agree that we should eliminate as many processed foods from our diet and increase our consumption of vegetables, fruits, nuts, seeds, and lean proteins.  But what many are missing is the value of exercise.  If you eat healthier and exercise regularly the weight will come off.",1.5109751211456676e+18,en,0.5230758190155029,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.0
"<MENTION> <MENTION> I agree that we should eliminate as many processed foods from our diet and increase our consumption of vegetables, fruits, nuts, seeds, and lean proteins.  But what many are missing is the value of exercise.  If you eat healthier and exercise regularly the weight will come off.",1.5109751211456676e+18,en,0.5230758190155029,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.8,
"<MENTION> <MENTION> This sounds like wishful thinking. It would be so convenient if everyone's favourite food was the healthiest. Life is not so nice and brutal reality sets in. 

No, you can't eat only meat and veggies and be healthy. And no, eating too much meat is not ethical. Sorry guys",1.511226092077658e+18,en,0.5846037268638611,0.0,1.0,0.0,,,We should reduce the consumption of meat,0.6,0.0
"<MENTION> <MENTION> This sounds like wishful thinking. It would be so convenient if everyone's favourite food was the healthiest. Life is not so nice and brutal reality sets in. 

No, you can't eat only meat and veggies and be healthy. And no, eating too much meat is not ethical. Sorry guys",1.511226092077658e+18,en,0.5846037268638611,0.0,0.2,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.0
"<MENTION> <MENTION> This sounds like wishful thinking. It would be so convenient if everyone's favourite food was the healthiest. Life is not so nice and brutal reality sets in. 

No, you can't eat only meat and veggies and be healthy. And no, eating too much meat is not ethical. Sorry guys",1.511226092077658e+18,en,0.5846037268638611,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.6,
<MENTION> Your definition of food prices soaring is a 4% increase in vegetables ? Americans eat too much meat so it would be a good thing if they cut back on consumption. Same with sugar and sweets.,1.5099127349927936e+18,en,0.0,0.0,0.75,0.0,,,We should reduce the consumption of meat,0.8,0.0
<MENTION> Your definition of food prices soaring is a 4% increase in vegetables ? Americans eat too much meat so it would be a good thing if they cut back on consumption. Same with sugar and sweets.,1.5099127349927936e+18,en,0.0,0.0,0.25,0.0,,,Plant based food should be encouraged,0.8,0.0
<MENTION> Your definition of food prices soaring is a 4% increase in vegetables ? Americans eat too much meat so it would be a good thing if they cut back on consumption. Same with sugar and sweets.,1.5099127349927936e+18,en,0.0,0.0,0.25,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.0
<MENTION> Your definition of food prices soaring is a 4% increase in vegetables ? Americans eat too much meat so it would be a good thing if they cut back on consumption. Same with sugar and sweets.,1.5099127349927936e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
<MENTION> Can a vegan date a meat eater?,1.5119964678247055e+18,en,0.6828227043151855,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.2,
<MENTION> <MENTION> <MENTION> <MENTION> You are trying to escape. None of the animals that are in touch with humans have a choice. That is why I am calling you a parrot. You repeat something you heard without judging it. There is no reason to insert “vegan” in your meme. Its a cheap trick.,1.5119324221365166e+18,en,0.0,0.0,0.75,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.25
<MENTION> <MENTION> <MENTION> <MENTION> You are trying to escape. None of the animals that are in touch with humans have a choice. That is why I am calling you a parrot. You repeat something you heard without judging it. There is no reason to insert “vegan” in your meme. Its a cheap trick.,1.5119324221365166e+18,en,0.0,0.0,0.25,0.0,,,We should reduce the consumption of meat,1.0,0.25
<MENTION> <MENTION> <MENTION> <MENTION> You are trying to escape. None of the animals that are in touch with humans have a choice. That is why I am calling you a parrot. You repeat something you heard without judging it. There is no reason to insert “vegan” in your meme. Its a cheap trick.,1.5119324221365166e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,1.0,
"<MENTION> <MENTION> <MENTION> Wrong. The total carbon footprint of a Tesla, including the entire production process, is less than half that of an equivalent ICE vehicle and that's when its powered by a coal-powered grid. Significantly lower with a parger renewable mix or directly from solar",1.509612087177273e+18,en,0.0,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.8
"<MENTION> <MENTION> <MENTION> Wrong. The total carbon footprint of a Tesla, including the entire production process, is less than half that of an equivalent ICE vehicle and that's when its powered by a coal-powered grid. Significantly lower with a parger renewable mix or directly from solar",1.509612087177273e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
<MENTION> I thought you were going to say in light of food shortage Biden says we would all be getting a ration of Soylent Green..,1.5107750036665958e+18,en,0.6200248003005981,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.5,0.6
<MENTION> I thought you were going to say in light of food shortage Biden says we would all be getting a ration of Soylent Green..,1.5107750036665958e+18,en,0.6200248003005981,0.0,0.2,0.0,,,Plant based food should be encouraged,0.5,0.6
<MENTION> I thought you were going to say in light of food shortage Biden says we would all be getting a ration of Soylent Green..,1.5107750036665958e+18,en,0.6200248003005981,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.5,
"<MENTION> I’m assuming that now you’ve corrected your position on guns and have come to the only logical conclusion: veganism, abortion and guns are good",1.5119087061156372e+18,en,0.0,0.0,0.6666666666666666,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.3333333333333333
"<MENTION> I’m assuming that now you’ve corrected your position on guns and have come to the only logical conclusion: veganism, abortion and guns are good",1.5119087061156372e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.8,
"<MENTION> <MENTION> <MENTION> <MENTION> It does. I can see where you got the 85% from, but that’s not relating to beans eaten in the UK",1.5119628903911995e+18,en,0.0,0.0,0.3333333333333333,0.0,,,Meat alternatives should be encouraged,1.0,0.3333333333333333
"<MENTION> <MENTION> <MENTION> <MENTION> It does. I can see where you got the 85% from, but that’s not relating to beans eaten in the UK",1.5119628903911995e+18,en,0.0,0.0,0.3333333333333333,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.3333333333333333
"<MENTION> <MENTION> <MENTION> <MENTION> It does. I can see where you got the 85% from, but that’s not relating to beans eaten in the UK",1.5119628903911995e+18,en,0.0,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,1.0,
<MENTION> <MENTION> <MENTION> Cease meat production..,1.5092645945643704e+18,en,0.6540060043334961,0.0,1.0,0.0,implicit,,We should reduce the consumption of meat,0.6,0.0
<MENTION> <MENTION> <MENTION> Cease meat production..,1.5092645945643704e+18,en,0.6540060043334961,0.0,0.25,0.0,implicit,,Meat alternatives should be encouraged,0.6,0.0
<MENTION> <MENTION> <MENTION> Cease meat production..,1.5092645945643704e+18,en,0.6540060043334961,0.0,1.0,0.0,unrelated,,We should reduce the consumption of meat,0.6,
<MENTION> investment into global food production millions of square miles are available for farming but nobody wants to use it because of drought for 1.2 bn a decelanation plant with solar power plant to run it to re energize the ground water will enable food production,1.5108692201327985e+18,en,0.5360420346260071,0.0,1.0,0.0,,,We should pursue policies that promote sustainable foods,0.75,0.0
<MENTION> investment into global food production millions of square miles are available for farming but nobody wants to use it because of drought for 1.2 bn a decelanation plant with solar power plant to run it to re energize the ground water will enable food production,1.5108692201327985e+18,en,0.5360420346260071,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.75,
"<MENTION> Food is a necessity. 
Meat is has an alternative..

And ur mind has nothing from above😂",1.5112092039057367e+18,en,0.5979807376861572,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.4,
do anybody else be cooking n think ew I should stop eating meat or is it just me,1.5114165413462098e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.0,
"<MENTION> It would also be nice if our government could begin subsidizing more sustainable options (like plant based meat) vs things like beef

but... i digress",1.5117880364383027e+18,en,0.6603031754493713,1.0,0.3333333333333333,1.0,explicit,normative,We should reduce the consumption of meat,0.8,0.0
"<MENTION> It would also be nice if our government could begin subsidizing more sustainable options (like plant based meat) vs things like beef

but... i digress",1.5117880364383027e+18,en,0.6603031754493713,1.0,0.3333333333333333,1.0,explicit,normative,We should pursue policies that promote sustainable foods,0.8,0.0
"<MENTION> It would also be nice if our government could begin subsidizing more sustainable options (like plant based meat) vs things like beef

but... i digress",1.5117880364383027e+18,en,0.6603031754493713,1.0,0.3333333333333333,1.0,explicit,normative,Meat alternatives should be encouraged,0.8,0.0
"<MENTION> It would also be nice if our government could begin subsidizing more sustainable options (like plant based meat) vs things like beef

but... i digress",1.5117880364383027e+18,en,0.6603031754493713,1.0,1.0,1.0,unrelated,normative,We should reduce the consumption of meat,0.8,
<MENTION> That plant-based meat alternative is nothing but dressed up chemical FrankenFood. I wouldn't touch that shit with a ten foot pole.,1.509611718456058e+18,en,0.6331371068954468,0.0,0.5,0.0,,,Plant based food should be encouraged,0.6,0.25
<MENTION> That plant-based meat alternative is nothing but dressed up chemical FrankenFood. I wouldn't touch that shit with a ten foot pole.,1.509611718456058e+18,en,0.6331371068954468,0.0,0.25,0.0,,,Meat alternatives should be encouraged,0.6,0.25
<MENTION> That plant-based meat alternative is nothing but dressed up chemical FrankenFood. I wouldn't touch that shit with a ten foot pole.,1.509611718456058e+18,en,0.6331371068954468,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
<MENTION> where do these $BYND kids talk about plant based foods? any beyond fan clubs yet?,1.5118312971859108e+18,en,0.5165348052978516,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.2,
<MENTION> <MENTION> Vegan diets are not per se better for the planet vs good quality locally sourced food. (This is coming from a vegetarian working in ecological sustainability),1.5099009383325778e+18,en,0.731440544128418,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,1.0,0.0
<MENTION> <MENTION> Vegan diets are not per se better for the planet vs good quality locally sourced food. (This is coming from a vegetarian working in ecological sustainability),1.5099009383325778e+18,en,0.731440544128418,0.0,0.75,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.0
<MENTION> <MENTION> Vegan diets are not per se better for the planet vs good quality locally sourced food. (This is coming from a vegetarian working in ecological sustainability),1.5099009383325778e+18,en,0.731440544128418,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,1.0,
"We've known for a long time that reducing our reliance on animal agriculture by switching to a plant-based diet will reduce emissions. 
This report seems like the final nail in the coffin for the animal agriculture industry – one we're happy to help hammer 🌱💕  (3/3)",1.51146336201771e+18,en,0.575076699256897,0.0,0.8,0.0,,,Plant based food should be encouraged,1.0,0.2
"We've known for a long time that reducing our reliance on animal agriculture by switching to a plant-based diet will reduce emissions. 
This report seems like the final nail in the coffin for the animal agriculture industry – one we're happy to help hammer 🌱💕  (3/3)",1.51146336201771e+18,en,0.575076699256897,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,1.0,0.2
"We've known for a long time that reducing our reliance on animal agriculture by switching to a plant-based diet will reduce emissions. 
This report seems like the final nail in the coffin for the animal agriculture industry – one we're happy to help hammer 🌱💕  (3/3)",1.51146336201771e+18,en,0.575076699256897,0.0,0.2,0.0,,,We should reduce the consumption of meat,1.0,0.2
"We've known for a long time that reducing our reliance on animal agriculture by switching to a plant-based diet will reduce emissions. 
This report seems like the final nail in the coffin for the animal agriculture industry – one we're happy to help hammer 🌱💕  (3/3)",1.51146336201771e+18,en,0.575076699256897,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,1.0,
"<MENTION> You are so wrong. It’s all Wall Street saying be careful, you’ll lose money if you invest in more wells and increase production! So yes, it’s on them. Otherwise their profits would not be so high.",1.5112361417221898e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
<MENTION> Bless you guys for comparing vegetarian food to vegan food. 🙏 we’ve come a long way lol,1.5106262622802534e+18,en,0.6886043548583984,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.2,
"<MENTION> She always lying bout stupid things unprovoked. Lie say she never have a tv, she never had cake, she allergic to fruits and vegetables yet in a article she say love salads..mad gyal",1.511051960773972e+18,en,0.0,0.0,0.2,0.0,,,Plant based food should be encouraged,0.6,0.6
"<MENTION> She always lying bout stupid things unprovoked. Lie say she never have a tv, she never had cake, she allergic to fruits and vegetables yet in a article she say love salads..mad gyal",1.511051960773972e+18,en,0.0,0.0,0.2,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.6
"<MENTION> She always lying bout stupid things unprovoked. Lie say she never have a tv, she never had cake, she allergic to fruits and vegetables yet in a article she say love salads..mad gyal",1.511051960773972e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> People have been making meat alternatives for centuries for various reasons. If people want to eat a meat analogue that causes much less death and environmental destruction, what's your problem?",1.5116515023345664e+18,en,0.6293835639953613,0.0,0.75,0.0,unrelated,,Meat alternatives should be encouraged,1.0,0.0
"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> People have been making meat alternatives for centuries for various reasons. If people want to eat a meat analogue that causes much less death and environmental destruction, what's your problem?",1.5116515023345664e+18,en,0.6293835639953613,0.0,0.25,0.0,unrelated,,We should reduce the consumption of meat,1.0,0.0
"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> People have been making meat alternatives for centuries for various reasons. If people want to eat a meat analogue that causes much less death and environmental destruction, what's your problem?",1.5116515023345664e+18,en,0.6293835639953613,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,1.0,
<MENTION> <MENTION> i eat vegetarian 5/7 days a week.,1.5118551161224763e+18,en,0.6513998508453369,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.2,
i need fruits &amp; vegetables i need to detox,1.5111558977703854e+18,en,0.0,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.0,
"<MENTION> <MENTION> <MENTION> <MENTION> I think the point being made was that, whilst vegetarians can eat all vegan food, vegans cannot eat most vegetarian - due, of course,  to eggs and dairy not being vegan or plant based.",1.5107121046464965e+18,en,0.6531943678855896,0.0,0.6,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.2
"<MENTION> <MENTION> <MENTION> <MENTION> I think the point being made was that, whilst vegetarians can eat all vegan food, vegans cannot eat most vegetarian - due, of course,  to eggs and dairy not being vegan or plant based.",1.5107121046464965e+18,en,0.6531943678855896,0.0,0.2,0.0,,,Plant based food should be encouraged,0.6,0.2
"<MENTION> <MENTION> <MENTION> <MENTION> I think the point being made was that, whilst vegetarians can eat all vegan food, vegans cannot eat most vegetarian - due, of course,  to eggs and dairy not being vegan or plant based.",1.5107121046464965e+18,en,0.6531943678855896,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
"<MENTION> ""Plant-Based"" is an evolved term from the primitive ""vegan"" &amp; marketing creative ""Flexitarian"". 
Its basis is evolutionary mainstream science. A psuedo antithesis of traditional alternative theory such as flat earth, cultural diets)
Literally promoting Fat Earth &amp; Technocratism.",1.510212200534786e+18,en,0.5479642748832703,0.0,0.8,0.0,,,Plant based food should be encouraged,0.6,0.2
"<MENTION> ""Plant-Based"" is an evolved term from the primitive ""vegan"" &amp; marketing creative ""Flexitarian"". 
Its basis is evolutionary mainstream science. A psuedo antithesis of traditional alternative theory such as flat earth, cultural diets)
Literally promoting Fat Earth &amp; Technocratism.",1.510212200534786e+18,en,0.5479642748832703,0.0,0.2,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.2
"<MENTION> ""Plant-Based"" is an evolved term from the primitive ""vegan"" &amp; marketing creative ""Flexitarian"". 
Its basis is evolutionary mainstream science. A psuedo antithesis of traditional alternative theory such as flat earth, cultural diets)
Literally promoting Fat Earth &amp; Technocratism.",1.510212200534786e+18,en,0.5479642748832703,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
<MENTION> The lengths people will go to to avoid eating a plant-based diet.,1.5116835544298373e+18,en,0.6705378293991089,0.0,0.6,0.0,,,Plant based food should be encouraged,0.6,0.4
<MENTION> The lengths people will go to to avoid eating a plant-based diet.,1.5116835544298373e+18,en,0.6705378293991089,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
<MENTION> <MENTION> <MENTION> <MENTION> Vegan is not vegetarian.  You could also say the same for people who eat meat.,1.511413769729192e+18,en,0.7355495691299438,0.0,0.2,0.0,,,Plant based food should be encouraged,1.0,0.4
<MENTION> <MENTION> <MENTION> <MENTION> Vegan is not vegetarian.  You could also say the same for people who eat meat.,1.511413769729192e+18,en,0.7355495691299438,0.0,0.4,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.4
<MENTION> <MENTION> <MENTION> <MENTION> Vegan is not vegetarian.  You could also say the same for people who eat meat.,1.511413769729192e+18,en,0.7355495691299438,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,1.0,
"<MENTION> Plant based options, yes!!!!!",1.5119175672874312e+18,en,0.6139122247695923,0.0,1.0,0.0,implicit,,Plant based food should be encouraged,0.6,0.0
"<MENTION> Plant based options, yes!!!!!",1.5119175672874312e+18,en,0.6139122247695923,0.0,1.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
Years time I’ll be vegetarian possibly vegan,1.5111921893043937e+18,en,0.0,0.0,0.0,0.0,,,Plant based food should be encouraged,0.4,
"<MENTION> <MENTION> Lentils are very good for the body.
I switched to mostly fruits, vegetables, fish, beans and little chicken here and there about 6 months ago. I feel great. Best shape of my life 💪🏼. I cut out red meat and my digestive system improved so much",1.511416576381227e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.2,
<MENTION> If meat is the problem why not central Govt stop exporting of meat and leather items which is related to this. First. Ban all meat export from UP which is highest exporter,1.5112657450278953e+18,en,0.5537799596786499,0.0,0.6,0.0,,,We should reduce the consumption of meat,0.8,0.0
<MENTION> If meat is the problem why not central Govt stop exporting of meat and leather items which is related to this. First. Ban all meat export from UP which is highest exporter,1.5112657450278953e+18,en,0.5537799596786499,0.0,0.4,0.0,,,Meat alternatives should be encouraged,0.8,0.0
<MENTION> If meat is the problem why not central Govt stop exporting of meat and leather items which is related to this. First. Ban all meat export from UP which is highest exporter,1.5112657450278953e+18,en,0.5537799596786499,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.0
<MENTION> If meat is the problem why not central Govt stop exporting of meat and leather items which is related to this. First. Ban all meat export from UP which is highest exporter,1.5112657450278953e+18,en,0.5537799596786499,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.8,
<MENTION> its me im the mad scientist about to blow the world up before my organic chem exam tomorrow,1.5119770236479324e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.2,
<MENTION> <MENTION> More people employed in plant based food production.,1.5119782407134085e+18,en,0.6059066653251648,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.0,
<MENTION> <MENTION> I can agree with everything you just except said the meat thing...we should be doubling the pasture raised beef production.,1.5095304689740923e+18,en,0.749778151512146,0.0,0.6666666666666666,1.0,explicit,,We should reduce the consumption of meat,1.0,0.3333333333333333
<MENTION> <MENTION> I can agree with everything you just except said the meat thing...we should be doubling the pasture raised beef production.,1.5095304689740923e+18,en,0.749778151512146,0.0,1.0,1.0,unrelated,,We should reduce the consumption of meat,1.0,
"<MENTION> I think the information is not correct. I'm a vegan myself. You may add soy chunks (TVP) 52%. Protein, legumes/Lentils are good plant based protein sources.",1.510085537696166e+18,en,0.6634459495544434,0.0,0.6,0.0,,,Plant based food should be encouraged,0.8,0.0
"<MENTION> I think the information is not correct. I'm a vegan myself. You may add soy chunks (TVP) 52%. Protein, legumes/Lentils are good plant based protein sources.",1.510085537696166e+18,en,0.6634459495544434,0.0,0.4,0.0,,,Meat alternatives should be encouraged,0.8,0.0
"<MENTION> I think the information is not correct. I'm a vegan myself. You may add soy chunks (TVP) 52%. Protein, legumes/Lentils are good plant based protein sources.",1.510085537696166e+18,en,0.6634459495544434,0.0,0.6,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.0
"<MENTION> I think the information is not correct. I'm a vegan myself. You may add soy chunks (TVP) 52%. Protein, legumes/Lentils are good plant based protein sources.",1.510085537696166e+18,en,0.6634459495544434,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.8,
"<MENTION> <MENTION> <MENTION> ""Vegetable Rights And Peace!""",1.5119407148710748e+18,en,0.0,0.0,0.0,0.0,,,Plant based food should be encouraged,0.4,
